Beat Strength,Zero Crossing Rate,Note Density,Chroma Features,Pitch Class Distribution,Harmonic-to-Noise Ratio,Pitch Variation,Spectral Centroid,Spectral Bandwidth,Spectral Contrast,RMS Energy,Dynamic Range,Crescendo Detection,Transient Strength,Silence Ratio,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Score
1.366700032,0.117406053,4.226666667,0.387711764,0.501937154,-3.13E-06,135.5821736,1684.309788,1798.750071,18.30571809,0.024246819,0.064278711,0.018527824,1.366700032,0.001285083,-286.0296712,96.02132736,0.396239366,13.57604995,2.747757253,5.108088652,0.846118136,2.30624315,2.251031176,0.237204649,-1.903731494,-2.068689198,-1.166611906,25.275
1.188788338,0.126230571,4.288425926,0.370123069,0.481657258,-4.90E-08,127.9196809,1831.38734,1885.176862,17.59314287,0.010330844,0.030195548,0.010483743,1.188788338,0.008176562,-348.8655233,91.44150467,-1.134470292,0.47287125,-3.145435588,-6.82063696,-6.137348346,-7.780193708,-5.407516165,-6.029444715,-6.580412742,-7.076779813,-5.679205479,26.025
1.340012887,0.119230421,4.493589744,0.385782917,0.491210721,-7.46E-07,149.7773638,1656.187345,1740.603195,18.72730062,0.025508239,0.071907909,0.02220088,1.340012887,0.000701923,-269.3126573,99.99873585,-3.373264067,8.928679946,-0.468192528,0.252092588,-0.320322454,-2.819486976,-0.33466833,-1.139396968,-3.562771538,-4.875925823,-3.497459258,26.1
1.327833514,0.109310731,4.673809524,0.396455786,0.495001025,-7.19E-07,105.4634927,1596.020207,1746.699074,18.35365827,0.034335979,0.09507514,0.02658077,1.327833514,0.00037859,-237.1391358,105.4711262,1.287072681,9.670262739,0.031593436,1.614991919,-0.6412818,-0.252871543,1.339806588,-1.413916158,-3.292484214,-2.672348867,-0.946233959,26.788
1.364150715,0.124518074,4.359259259,0.379149448,0.463074344,-1.56E-06,107.5865833,1761.864882,1834.115796,18.49013189,0.038172159,0.095813111,0.032582128,1.364150715,0.000357639,-214.2966085,94.41948496,-0.911847492,6.191518589,-2.002378373,0.983254069,-1.780691341,-1.419375949,1.073687741,0.03562616,-1.070229857,-3.073143386,-0.670381764,27.4
1.353563576,0.116168828,4.500862069,0.381450598,0.504527034,-4.32E-07,128.9373101,1636.647014,1766.264782,18.67683051,0.039710041,0.094716894,0.02582075,1.353563576,0.000406286,-226.6117047,102.1132288,1.465869477,8.039738047,-0.499039704,1.405855093,-4.997276324,-0.991600957,-0.153710124,-1.818916623,-1.839581639,-2.819197776,-3.534759506,28.075
1.39521668,0.126116605,4.673333333,0.369636825,0.482018248,-6.06E-07,126.6283519,1718.179035,1784.93327,18.7508997,0.030862447,0.083682462,0.025266301,1.39521668,0.000468944,-244.1290992,97.82988796,-2.430600446,6.462650611,-3.728313558,-3.17055421,-1.322374759,-2.682967278,0.462128643,-0.691898011,-2.218733667,-3.255545918,-0.490073177,27.825
1.366403248,0.134232606,4.309333333,0.416598598,0.522426006,-7.85E-07,156.0402284,1810.973418,1831.936334,17.98341775,0.035809404,0.089686293,0.025033463,1.366403248,0.00047,-220.7376502,91.8192768,-5.44945032,5.339242876,-2.517607514,-0.679459262,-1.9552411,0.134547217,-0.250951132,-0.285896879,-2.135414901,-2.675639657,-0.864692389,28.288
1.320362652,0.118857762,4.525925926,0.409973962,0.482867011,-2.57E-07,121.7644121,1722.28938,1811.12813,18.5115555,0.036531395,0.098024896,0.027919338,1.320362652,0.000422299,-228.5796067,94.972323,-1.4639866,9.480198781,1.878530382,1.752914547,2.738271264,1.825539679,3.874581921,1.518385819,-0.845027335,-2.318216151,-0.134492911,29.025
1.395404765,0.12752418,4.363675214,0.382952978,0.452796493,-9.23E-07,136.3504773,1796.739364,1823.77977,18.32154522,0.045431631,0.12407314,0.032958332,1.395404765,0.000291613,-192.0817935,91.86626373,-3.494705571,10.59607643,-0.122862441,1.69152126,0.502819744,1.559009325,2.431528466,3.291925151,-1.241100209,-2.051863112,-2.23399002,28.838
1.40336182,0.123277042,4.390666667,0.427139413,0.539920039,-6.23E-07,106.3574431,1720.487357,1815.781418,18.34578178,0.034993336,0.095299602,0.034382429,1.40336182,0.000851208,-212.1635482,97.0082376,-0.966123949,10.67359369,0.880625066,0.955124608,-0.517984468,-1.732180502,1.403298691,-0.048110476,-2.040320693,-4.135642676,-2.063352804,28.963
1.402392007,0.124053411,4.194047619,0.400388038,0.53459866,9.99E-07,189.696242,1671.988043,1728.73199,18.02018664,0.036542979,0.115533988,0.04221112,1.402392007,0.000403919,-222.3226323,99.01512714,-7.460302524,5.24754965,-3.476105246,-0.6664846,-3.613509645,-1.988979259,-1.978707514,-2.166314145,-4.174824043,-4.290918274,-3.475236857,26.9
1.060878606,0.143049196,3.91,0.374349919,0.459098928,-9.48E-05,184.9766888,1926.087254,1898.321831,17.5091924,0.267805499,0.464966766,0.109263059,1.060878606,0.012575083,-17.30588709,83.12099452,5.535565928,9.996457545,-0.276841136,2.116959442,-1.045161609,-0.472271572,1.751418258,-0.205552323,-1.042449324,-2.714316772,-1.06298994,27.038
1.282145532,0.119642243,4.35,0.367728321,0.431712285,-1.25E-06,150.1181267,1720.917157,1784.358789,19.08643558,0.041885456,0.117907477,0.028122704,1.282145532,0.000325856,-218.8260541,94.42017775,-3.287071186,5.255656034,-3.273583222,-1.87487147,-2.897355242,-1.703080626,-0.604022407,-1.375348219,-3.370066329,-4.57350586,-1.69356753,27.713
1.416059517,0.126116646,4.463218391,0.397703779,0.50936527,-1.16E-06,127.2458963,1761.672079,1826.983152,18.47616765,0.036404853,0.107224481,0.033325812,1.416059517,0.000480675,-227.3739457,94.588252,-1.489764179,5.963498849,-1.735227541,1.280235598,-1.117521034,-0.359253061,0.30458348,-1.392289098,-2.608122791,-3.805228811,-2.70752235,27.488
1.385241588,0.139726853,4.450641026,0.385794675,0.509826178,2.58E-07,142.9848069,1911.498085,1920.776447,18.57126195,0.039382169,0.097920598,0.028063677,1.385241588,0.000335697,-202.0231254,85.23239815,-0.719551038,6.831082758,-3.240881292,-1.50659201,-0.306370283,-1.119988161,0.506306163,-0.655511105,-0.994564805,-2.501477101,-1.919297271,28.025
1.414774548,0.127725796,5.009333333,0.41969371,0.543818585,-3.34E-07,134.4776286,1823.90011,1891.578606,17.33637202,0.048011843,0.089696489,0.029761357,1.414774548,0.0002525,-174.0420848,90.25257184,2.534520508,10.05123282,0.787735324,2.367993061,0.433857332,2.46100474,2.768640251,2.785079253,-0.441524789,-0.929896423,-0.685235377,28.55
1.261921884,0.11351756,4.224637681,0.383440163,0.50093238,-6.03E-07,129.6879573,1634.539803,1771.732459,18.11121524,0.069833285,0.136999255,0.037120556,1.261921884,0.00025933,-163.0960153,101.8668687,2.412568673,8.497984138,1.031708003,3.223392241,1.509318529,0.803936074,0.824072156,0.455624007,-0.149172348,-1.597769735,-1.109502015,28.613
1.268620932,0.114817719,4.756565657,0.360788521,0.421884201,-2.38E-06,138.851045,1633.342745,1720.812891,18.63474662,0.056471617,0.128355931,0.032169755,1.268620932,0.000334343,-189.6021306,98.74357273,-7.276136281,8.363684495,1.045261786,-0.301192753,-0.319948515,0.162741191,1.544838324,1.304651977,-1.411244265,-1.13147764,-0.145843925,29.238
1.260097535,0.118345359,4.347435897,0.403779353,0.494063989,-3.50E-06,152.100202,1733.992255,1789.502241,17.86733006,0.064738485,0.140820228,0.041423187,1.260097535,0.000395513,-182.5047012,92.25960608,-4.086963006,10.48319973,1.012610408,1.518711405,-0.261575068,0.779818013,2.445957845,2.374224915,0.226744788,-0.686122715,0.223802384,29.25
1.218349265,0.101526082,3.885069444,0.375027339,0.442782952,-3.66E-06,129.7778672,1552.773035,1728.202198,18.21603575,0.045143272,0.103980624,0.0283521,1.218349265,0.00039796,-238.7600303,104.8654404,4.070460747,8.416978417,-1.033757237,0.572739467,-0.832313692,-1.197231328,1.962641728,0.953360133,-0.312703873,0.367214849,1.739579572,29.313
1.269428748,0.126802925,4.420289855,0.389457649,0.442910761,7.88E-07,133.4032126,1823.278218,1858.299669,17.80593927,0.046678185,0.098769802,0.028545585,1.269428748,0.000323279,-195.799612,88.61392687,-2.29483589,9.398718422,0.689256263,1.7888889,0.39760883,1.081589282,2.461342313,3.225234126,-0.159970504,0.538589716,-0.430640123,21.65
1.311484512,0.116232855,4.45,0.415400318,0.50964277,-1.94E-06,146.0784449,1719.857596,1817.349473,17.51829483,0.061952193,0.13269191,0.035495645,1.311484512,0.000432212,-187.6987413,94.63941158,-4.038808962,8.892493838,1.613216449,1.866517642,0.063262104,0.519244679,1.550707903,2.23319261,0.629931342,0.384320763,0.620284299,22.275
1.115641162,0.127031707,4.224828532,0.375839207,0.482554816,-1.17E-07,124.300388,1714.289626,1769.717891,17.82136999,0.025299847,0.078750588,0.024284979,1.115641162,0.005994873,-285.0207487,101.5016868,-0.894265504,1.779664374,-1.260338828,-4.34431112,-4.978920157,-5.52334806,-2.70538529,-5.073195756,-5.311037359,-6.762281654,-4.822211706,22.6
1.27294745,0.133901425,4.444907407,0.380615291,0.502838017,-1.79E-06,146.6221455,1776.257588,1799.839442,17.97279537,0.043517367,0.095006967,0.02732213,1.27294745,0.000357899,-193.314539,93.42302092,-5.939824221,8.026497663,-1.424185146,0.495462282,-0.460620668,-1.952480892,-2.348645195,0.149540392,-2.187461247,-2.382676961,-1.149234419,23.575
1.32829386,0.114891205,4.638666667,0.397363663,0.471144826,2.77E-07,159.3546779,1721.55419,1824.029194,17.47717937,0.050182027,0.103586508,0.026279107,1.32829386,0.000327417,-191.7148973,92.79739304,-2.703903644,9.455387805,1.718313047,3.462604139,2.156106865,3.257281904,4.284518668,3.911462757,-0.621908236,0.773541978,0.611126564,23.15
1.27149209,0.142425026,4.624652778,0.37878636,0.468160871,-1.22E-06,189.2332625,1925.982178,1855.960225,17.96772217,0.055338446,0.115475282,0.031057053,1.27149209,0.000293837,-166.8985933,83.97505308,-8.475431788,6.230594552,-1.561278267,2.523496961,0.259595115,0.691667408,0.655458319,1.728115978,0.137332912,0.127956555,-0.457312034,23.85
1.268668048,0.11414364,4.72037037,0.392057359,0.458401554,-1.84E-06,139.8356025,1736.60787,1853.271126,17.92612853,0.053806179,0.104583546,0.027834558,1.268668048,0.000361265,-198.5321572,91.32711696,4.407306922,14.34163491,2.274975057,7.131902039,-2.223370237,2.142450594,1.368918033,-0.648965149,-2.831652866,-1.907685705,-1.506816996,23.613
1.284705176,0.131118206,4.212,0.387297996,0.494471257,-2.90E-06,165.9072813,1814.643793,1856.823003,17.72712537,0.040049217,0.09338724,0.024649226,1.284705176,0.000378167,-209.0781018,90.05443292,-1.46690618,8.574656662,-0.644841954,1.559573249,-0.217848502,0.955402669,0.417598333,1.985381354,-1.791337606,1.042359548,0.860343119,24.15
1.32073035,0.125180169,4.667424242,0.392611543,0.503498622,-2.98E-06,138.1636565,1767.68226,1835.756511,17.79420526,0.06879414,0.134388836,0.03630876,1.32073035,0.000238542,-149.9812138,91.54112136,-3.156694668,9.039370523,0.145881941,2.107267694,1.950965853,0.155770765,2.770993297,1.797529859,-0.129834915,-1.562396786,-1.099052962,24.613
1.254985057,0.124844048,4.4543052,0.36487312,0.437781575,-2.60E-07,156.6382744,1775.388208,1813.733865,17.9447532,0.058038256,0.120895138,0.027771908,1.254985057,0.000239589,-163.5884748,91.28969896,-8.143842355,7.017483287,-2.235571534,-0.308005929,0.448838159,1.842199882,1.160613513,2.726190512,1.057388336,2.213584963,0.823950079,24.938
1.193863093,0.114128265,4.552604167,0.421297457,0.477649818,-4.88E-06,151.6535047,1666.159611,1755.492414,17.70006003,0.074170405,0.139206812,0.034386622,1.193863093,0.000418815,-167.3755766,97.3166005,-8.361892706,10.61067332,0.607344828,1.829086314,1.655762672,1.99464951,2.830164526,3.287336921,0.002959853,0.043210561,1.044620038,25.312
1.278326103,0.128801708,4.368965517,0.403521783,0.487661453,-2.73E-06,136.4083602,1802.125304,1844.434535,17.67304882,0.086113886,0.148530457,0.039902631,1.278326103,0.000148635,-115.5380743,89.99388672,-3.315841315,16.57235996,5.362794483,2.761934834,-0.281303286,2.046234744,0.253672552,1.906051044,-2.770817497,-3.558126797,0.81008361,25.938
1.242694877,0.110379535,4.807222222,0.375743476,0.421288683,-1.03E-06,153.8264503,1644.942854,1767.755704,17.65849766,0.055434614,0.124702236,0.030260712,1.242694877,0.000294236,-188.7300552,98.60122073,-4.574268349,9.308915643,0.670406108,3.611525612,2.108102372,3.221067029,3.281623724,4.995219047,1.757565996,1.938460096,1.970795217,26.1
1.164897751,0.140422352,4.011904762,0.375172971,0.517685212,-1.21E-06,177.1038904,1895.397525,1863.407207,17.50219411,0.074391275,0.142977336,0.043008047,1.164897751,0.013254911,-140.8475826,86.61169325,-7.342607912,-0.993666123,-6.121039634,-8.079611768,-2.661936907,-4.063131159,-1.564234963,-4.1353451,-5.592433579,-7.333254693,-4.116041563,26.2
1.244434841,0.128165107,4.369642857,0.355634613,0.469161848,-2.41E-06,159.1482053,1741.23792,1778.372219,18.09460926,0.042295927,0.08597081,0.021423817,1.244434841,0.00040346,-215.6888799,95.72661032,-5.768320995,4.238537036,-2.983250572,-1.714060089,-2.003836393,0.222959357,0.506461747,0.462190643,-1.859285115,-2.438007135,-0.932456654,25.987
1.321269726,0.128361977,4.563374486,0.402409628,0.489710051,-1.42E-06,196.3673908,1800.020002,1792.525776,17.77450023,0.072863388,0.167707499,0.050475981,1.321269726,0.000199974,-143.5888537,91.08527881,-10.37572953,5.275004411,-0.040855737,1.420390505,0.822949896,2.041247468,2.835572196,3.421817174,0.338347168,1.066031087,2.080170765,26.963
1.271917952,0.115344885,4.301234568,0.375966064,0.452971378,-2.41E-06,156.2210462,1702.970602,1764.1077,17.89732492,0.058406543,0.122992838,0.028224827,1.271917952,0.000234053,-168.4950861,95.84074456,-9.25437619,6.366887007,-2.622984276,1.696124643,-1.094536123,0.921876229,1.204580747,1.577894527,-1.066060368,-0.119674022,0.294109904,26.875
1.250400481,0.125257486,4.474107143,0.400922816,0.442012918,-2.65E-06,147.7281468,1778.044627,1803.307595,18.16403028,0.087275251,0.186979483,0.04137436,1.250400481,0.000161942,-125.089008,91.80299075,-7.560247773,8.399017335,-1.290638521,-0.492801126,-0.605848489,0.30983752,1.883428468,1.913482458,-0.546120153,-0.26279903,0.302611404,27.613
1.277215306,0.108237509,4.651851852,0.403694363,0.43150829,-8.32E-07,137.8008268,1648.018127,1762.013418,17.99677402,0.075685735,0.145701724,0.037270742,1.277215306,0.000175772,-157.2636089,97.70319833,-5.506069893,7.244389293,1.213557948,4.192627219,3.253810121,5.076926563,5.644185364,3.915208416,2.446049394,2.131863584,2.785139761,27.988
1.296871767,0.133478341,4.701234568,0.402594841,0.489980479,-1.07E-06,130.4660092,1921.889146,1933.213658,17.69929479,0.086500649,0.162409886,0.042791584,1.296871767,0.000176235,-109.2854511,83.08174941,-4.161119679,6.089641244,0.823695209,2.564004621,2.575437147,2.452072055,3.782766271,4.401926374,0.569239464,1.051083237,2.158177214,28.188
1.262132662,0.127731058,4.600383142,0.405313867,0.508432338,-1.32E-06,196.5224532,1729.417652,1737.960045,17.36780798,0.051505248,0.109560459,0.028002783,1.262132662,0.000278113,-174.9404179,95.55308086,-14.57510764,5.154503071,-2.09730362,1.385955134,0.331401967,1.323019113,0.528040782,2.038316061,-2.216730838,-0.333257093,-0.278818437,29.1
1.225147126,0.139967825,4.177777778,0.41371216,0.516330774,-3.02E-06,174.0509078,1841.657102,1821.815834,17.45038,0.047525,0.088730994,0.027256804,1.225147126,0.00026586,-169.2231919,89.86523365,-11.855381,5.322449624,-2.113572298,1.137034013,-0.230954726,2.177863903,0.518085621,2.569224655,-2.026038215,0.149338364,0.016104544,28.488
1.206014236,0.140353851,4.051238095,0.424789155,0.488709003,-2.19E-07,116.32901,2194.69443,2272.819297,17.19490172,0.097819867,0.218805198,0.078371185,1.206014236,0.006565917,-134.7480305,72.59959788,34.20082016,15.73391973,11.08849474,3.646095422,4.280403255,0.856279036,1.774156287,-0.678123361,-1.850355789,-2.851591046,-2.63335892,28.925
1.317111858,0.160737774,4.461769006,0.414555133,0.542597736,4.66E-07,150.764514,2211.847666,2133.651654,17.06675681,0.029505866,0.113117505,0.038684925,1.317111858,0.003530889,-225.1482004,74.68698183,5.622699958,2.423925096,1.601860018,-2.750049125,-1.229273946,-3.752200903,0.13463767,-0.682597752,-2.594428775,-4.188204625,-4.059609088,29.438
1.146001205,0.137932037,4.403030303,0.379499918,0.50932813,2.56E-09,146.0419075,1828.332424,1864.302335,18.17186071,0.016788541,0.065081335,0.022138099,1.146001205,0.004271875,-323.4897386,91.29284118,3.321209014,8.017518701,1.965501635,1.6726033,-0.163882796,-1.86171772,-1.073724259,-1.019031521,-0.927233545,-3.727214373,-2.988413447,24.175
1.108967848,0.130494014,3.98134058,0.397582187,0.529578614,-1.62E-07,157.943085,1822.352489,1899.552189,17.62186864,0.016741091,0.059233164,0.018985537,1.108967848,0.003900192,-306.8128796,90.24244309,5.3187166,11.06904271,1.191696922,0.9735836,-0.737421495,-2.465380646,0.364382719,-1.395378315,-1.227765559,-3.954396206,-1.777476985,25.613
1.128320421,0.112062481,4.712169312,0.348176404,0.427182652,5.19E-08,152.5937798,1649.730091,1766.168827,18.06266887,0.025235755,0.07313627,0.02010361,1.128320421,0.003725198,-276.4319412,99.76231543,1.891451452,6.242591858,-1.980263919,0.920004133,-2.396314879,-3.345277898,-1.626775813,-4.45119891,-3.009799068,-2.329563125,0.584584662,26.65
1.184997299,0.15279604,4.348611111,0.355691517,0.4197431,-4.12E-07,131.2373806,2079.453465,2052.173013,18.21030112,0.037332341,0.121201438,0.031995667,1.184997299,0.004992448,-237.9327682,79.86202278,5.827692409,1.169696289,1.406044005,-3.304379966,-3.438180259,-5.314357441,-1.279034177,-1.930043793,-1.268972224,-3.882995177,-3.061247761,26.675
1.187989382,0.123866638,4.560984848,0.401870414,0.508598026,-3.51E-07,106.2425885,1728.241221,1821.173796,17.47187401,0.02880937,0.054956614,0.016604149,1.187989382,0.00338795,-236.1042727,98.00322127,3.309909867,8.481525679,0.009990597,0.972386691,-3.743814484,-1.62547126,-0.974564263,-2.071273227,-2.641039226,-3.597909723,-2.858475175,26.788
1.144416737,0.136084344,3.923349436,0.387197234,0.500478272,-1.22E-07,160.0219197,1780.289556,1795.642057,17.35824404,0.025610231,0.063386107,0.019141551,1.144416737,0.000750295,-264.5408374,94.26527026,-3.515307646,6.310723864,-1.712703104,-0.800651002,-3.25260796,-3.142390956,-3.283300366,-0.905476205,-0.958084394,-2.332315639,-1.136166457,27.275
1.164458091,0.098561111,4.188013136,0.362180856,0.489156524,7.42E-07,129.0438181,1502.453714,1699.62992,17.70626868,0.030458478,0.058278025,0.0160553,1.164458091,0.000929239,-276.3702752,108.3989033,4.379925662,12.01392283,4.148129046,1.940925948,-5.273521634,-5.421727852,-1.888105074,-4.872155679,-4.665822757,-5.311922127,-3.563022634,27.175
1.139870563,0.105833571,4.173076923,0.386585926,0.491843052,4.67E-08,129.524638,1563.241929,1730.706123,17.64149745,0.021642914,0.049766191,0.014469384,1.139870563,0.000817548,-293.0468219,105.3973136,2.323569452,10.57415399,1.073892954,0.665706063,-1.880631359,-0.930143935,0.148077695,-1.808466653,-1.681345172,-3.008573825,-1.563588584,27.875
1.206821946,0.115635418,4.042901235,0.401485192,0.504984051,-1.66E-07,119.2945834,1689.054304,1812.746764,17.56449345,0.022113264,0.05165791,0.016210703,1.206821946,0.000551775,-268.2328267,99.00737804,0.238052762,7.407910878,0.775828954,2.359715411,-0.214834066,-3.562104765,-1.781374239,-1.031760762,-0.418620506,-1.772025112,-1.409909508,28.138
1.237768559,0.107617874,4.870114943,0.380274845,0.487563614,-2.15E-07,135.7335424,1543.331867,1688.904459,17.61408109,0.023081036,0.056287699,0.017355412,1.237768559,0.000712572,-283.0590434,108.8232717,-1.967179182,8.12666912,0.819230688,0.634994381,-2.093783969,-1.611027362,0.237501357,0.112095087,-1.420125779,-4.024733693,-2.649618148,28.688
1.256973836,0.13382741,3.932309942,0.342612249,0.478568502,7.82E-08,172.117295,1839.794304,1860.872502,18.03363072,0.025283294,0.09761632,0.031347101,1.256973836,0.003844714,-285.9939921,93.41080071,1.333313625,-0.926313578,-6.745982242,-10.31300765,-8.230260997,-7.320766274,-1.420383525,-4.094135073,-0.568620236,-5.507606371,-4.138021,29.2
1.230004561,0.122727142,4.459567901,0.370156866,0.482970401,7.68E-07,132.9434619,1818.455534,1918.245174,17.78566647,0.047360445,0.085319011,0.026143148,1.230004561,0.000237973,-187.1937926,91.91247181,8.7940267,13.11155212,1.564859642,-3.152795622,-3.696156204,-3.135580165,0.136847696,-3.532262256,0.113684261,-5.662453396,-2.468597158,28.975
1.127407078,0.127341701,3.928546333,0.357646277,0.499916443,1.48E-07,184.7753487,1740.832912,1767.075772,17.89222136,0.021372425,0.048420991,0.013115697,1.127407078,0.002325491,-301.665773,95.28611194,-4.253731702,7.215802815,-1.569559544,2.774497611,-0.597338959,-0.987871271,-0.196534947,-3.378945459,-3.380940647,-5.104498043,-2.964579184,29.125
1.172150649,0.109329322,4.298850575,0.373026438,0.489659695,2.84E-07,138.580453,1580.855539,1718.312705,17.73787141,0.026876052,0.07419564,0.024298157,1.172150649,0.000520474,-274.1958341,105.4763218,4.990619473,10.93794321,-1.763180051,-0.247650085,0.252468657,-2.176448716,-0.132786041,-0.121313921,0.616282407,-1.547938198,-1.006121952,28.925
1.209567792,0.158330457,4.565268065,0.362821701,0.481617848,4.20E-09,149.7053626,2199.317563,2126.238321,17.688136,0.031545094,0.102293757,0.034114637,1.209567792,0.00649839,-227.969265,74.67971268,4.681165138,-3.102984845,-1.930164764,-7.4876606,-5.324378532,-6.011978167,-2.6747708,-4.511533202,-5.005318882,-6.209358909,-5.575437241,22.075
1.203832184,0.126271817,4.37,0.407771673,0.50012779,-2.01E-06,193.5945848,1911.83381,1977.183235,17.12709865,0.04717565,0.125201503,0.044974671,1.203832184,0.003029958,-195.8209872,83.3560174,4.718668711,8.886845308,3.559590788,2.489547258,3.256313594,2.369490575,3.524106984,2.172779287,1.612868002,-0.038437266,-0.189156905,23.05
1.166903245,0.144552195,4.314666667,0.391621686,0.513958342,8.92E-08,153.7742348,1911.547209,1909.463261,18.06707967,0.031398387,0.106381923,0.035437102,1.166903245,0.010140417,-252.4254572,89.03343688,0.988868714,1.631888025,2.099242455,-4.435358717,-1.923566683,-3.196890029,-2.833630346,-2.319623928,-2.925584203,-4.040033376,-3.294326758,23.825
1.122861258,0.108454864,4.375520833,0.363742612,0.460508151,-4.38E-06,182.5081898,1651.312517,1837.545139,17.56717124,0.051470583,0.132519272,0.039512993,1.122861258,0.005476487,-189.960188,97.43121925,8.113343033,9.843127767,-1.188727526,0.650133169,1.348507273,-1.152648533,0.098227631,0.607781856,-0.976933458,-3.29809597,-0.868967125,24.163
1.065585051,0.106068052,3.976811594,0.380157909,0.469261775,-1.91E-06,135.9763751,1638.474859,1806.757144,17.61146239,0.062754681,0.138552136,0.039149413,1.065585051,0.004913745,-176.2335267,98.62227283,6.859254426,14.13788488,4.898515627,6.6711431,5.115821588,1.155710084,3.15139525,0.668205143,0.223965858,-1.392376176,-1.702300167,23.8
1.173424234,0.206433833,4.238666667,0.396553916,0.479363546,5.67E-07,133.4142452,2486.178158,2147.467762,17.49918489,0.057117072,0.184367798,0.047674844,1.173424234,0.006995556,-169.9846308,61.29247652,4.566724302,4.61551243,2.491992794,-3.939623916,-2.934163676,-3.582967076,-1.692782919,-4.639982482,-4.784217992,-5.697800472,-4.181428392,24.35
1.164892141,0.140885739,4.122569444,0.357696654,0.465740083,2.79E-07,186.8446888,1894.312286,1880.907544,17.95777377,0.035333265,0.099039462,0.023039078,1.164892141,0.005277528,-227.2959877,89.27544533,-1.988078239,-1.492726387,-2.597420089,-5.674468438,-2.958946078,-4.875086079,-1.898453577,-4.074894755,-4.61792758,-4.802318175,-4.25032488,24.2
